Date,Home_ID,City,Energy_Consumption_kWh,Occupancy,Temperature_C,Humidity_%,HVAC_Usage_kWh,Kitchen_Usage_kWh,Electronics_Usage_kWh
2024-03-12 12:00:00,Home_1,Delhi,3.05,0,24.34,24.93,1.62,0.68,0.76
2024-03-07 23:00:00,Home_4,Hyderabad,2.46,0,24.06,43.17,0.81,1.05,0.34
2024-01-31 19:00:00,Home_8,Chennai,4.2,1,23.12,69.78,0.84,1.22,0.45
2024-02-01 23:00:00,Home_6,Kolkata,4.31,1,17.5,67.33,1.61,0.75,0.07
2024-03-13 08:00:00,Home_6,Jaipur,2.83,1,,56.15,1.0,0.69,0.47
2024-04-07 01:00:00,Home_8,Mumbai,4.44,1,21.55,44.63,1.12,0.52,0.75
2024-03-20 10:00:00,Home_9,Pune,2.63,1,10.5,66.28,0.41,0.65,0.67
2024-03-16 00:00:00,Home_2,Bangalore,2.0,0,25.47,45.83,2.39,1.1,0.73
2024-01-26 16:00:00,Home_10,Lucknow,3.18,1,24.17,70.53,1.46,1.01,0.84
2024-01-17 12:00:00,Home_2,Pune,3.07,0,16.92,38.06,0.38,0.5,0.77
2024-03-19 23:00:00,Home_5,Ahmedabad,3.25,1,15.27,48.8,0.61,0.14,0.39
2024-02-24 02:00:00,Home_7,Ahmedabad,4.12,1,29.14,50.75,0.33,0.69,0.71
2024-03-25 01:00:00,Home_4,Kolkata,4.49,1,23.91,58.84,0.86,0.52,0.22
2024-03-11 13:00:00,Home_2,Jaipur,3.16,0,26.73,62.27,1.87,0.04,0.67
2024-03-07 16:00:00,Home_3,Hyderabad,4.23,1,17.78,29.1,1.06,1.16,0.4
2024-04-12 08:00:00,Home_6,Delhi,3.38,0,29.69,56.52,0.54,0.63,0.22
2024-02-28 19:00:00,Home_1,Ahmedabad,1.55,1,8.84,79.08,1.97,0.92,0.89
2024-01-16 10:00:00,Home_4,Bangalore,3.24,1,19.61,48.1,0.4,1.05,0.64
2024-03-16 19:00:00,Home_1,Chennai,3.07,1,19.64,49.22,0.94,0.26,0.98
2024-02-08 08:00:00,Home_3,Delhi,4.15,1,27.57,53.92,0.22,0.9,0.41
2024-01-28 10:00:00,Home_1,Kolkata,3.49,1,16.13,56.53,1.33,0.47,0.66
2024-04-09 14:00:00,Home_9,Hyderabad,4.52,1,34.6,91.44,,0.99,0.88
2024-01-04 18:00:00,Home_3,Kolkata,4.75,1,19.66,96.95,1.51,0.19,0.71
2024-02-17 04:00:00,Home_5,Chennai,1.33,1,21.19,55.98,1.12,1.07,0.53
2024-03-31 20:00:00,Home_7,Mumbai,4.07,1,20.19,59.51,0.44,0.94,0.55
2024-01-22 09:00:00,Home_4,Kolkata,4.63,0,31.83,70.03,0.68,1.29,0.31
2024-03-30 19:00:00,Home_6,Kolkata,4.76,1,30.4,66.77,0.62,0.87,0.49
2024-03-30 06:00:00,Home_9,Kolkata,4.7,1,20.67,38.05,1.3,1.19,1.0
2024-02-10 23:00:00,Home_3,Delhi,2.66,1,28.26,62.16,1.33,1.35,0.35
2024-01-19 21:00:00,Home_1,Kolkata,3.34,1,24.61,77.74,2.09,0.38,0.67
2024-02-18 06:00:00,Home_5,Ahmedabad,3.42,1,20.11,71.62,1.03,0.93,0.71
2024-04-10 17:00:00,Home_4,Kolkata,3.92,1,30.24,75.0,1.44,0.65,0.29
2024-01-08 01:00:00,Home_2,Bangalore,4.72,1,16.08,68.34,0.73,0.74,0.3
2024-01-17 19:00:00,Home_5,Ahmedabad,3.97,0,23.25,69.56,1.03,0.5,0.41
2024-02-11 08:00:00,Home_6,Chennai,3.5,1,21.5,65.26,0.82,0.81,0.51
2024-03-09 07:00:00,Home_9,Lucknow,2.56,1,20.16,63.05,1.13,1.03,0.45
2024-04-10 14:00:00,Home_3,Delhi,6.48,0,17.86,63.58,1.5,0.7,0.48
2024-03-16 21:00:00,Home_7,Ahmedabad,3.07,1,22.4,43.02,1.19,0.56,0.36
2024-03-09 12:00:00,Home_4,Pune,5.26,1,15.17,68.2,1.29,1.28,0.04
2024-01-05 11:00:00,Home_8,Kolkata,2.99,1,28.13,76.3,0.88,0.79,0.72
2024-02-24 15:00:00,Home_2,Chennai,3.19,1,23.53,22.6,0.73,0.79,0.3
2024-02-25 11:00:00,Home_8,Kolkata,4.56,1,30.08,72.97,1.12,0.48,0.18
2024-02-15 15:00:00,Home_3,Pune,3.44,1,19.09,58.84,0.4,0.28,1.07
2024-04-08 19:00:00,Home_6,Delhi,3.32,1,26.76,43.54,1.04,0.12,0.42
2024-03-18 06:00:00,Home_4,Kolkata,6.66,1,23.68,60.28,0.23,0.95,0.67
2024-03-09 06:00:00,Home_7,Jaipur,1.3,1,24.07,59.2,0.98,0.56,0.9
2024-01-26 11:00:00,Home_8,Kolkata,5.39,0,22.3,86.51,1.61,0.95,0.37
2024-04-08 07:00:00,Home_2,Bangalore,5.45,1,16.46,48.92,1.14,0.87,0.39
2024-02-25 15:00:00,Home_9,Lucknow,2.89,1,35.36,47.68,1.41,1.51,0.41
2024-01-07 12:00:00,Home_1,Delhi,3.38,1,20.36,55.07,0.93,0.63,0.57
2024-03-26 02:00:00,Home_2,Chennai,3.17,1,26.74,56.15,1.66,0.45,0.63
2024-04-05 16:00:00,Home_6,Delhi,2.17,1,21.94,46.93,1.48,0.66,0.25
2024-02-07 01:00:00,Home_8,Hyderabad,4.18,1,20.19,36.47,,0.95,1.04
2024-02-14 18:00:00,Home_6,Jaipur,,1,28.38,80.48,1.55,1.04,0.32
2024-02-08 04:00:00,Home_3,Lucknow,4.5,1,21.52,57.78,-0.1,0.15,0.52
2024-03-23 22:00:00,Home_10,Pune,3.02,1,25.56,61.24,0.84,0.12,-0.05
2024-01-22 17:00:00,Home_5,Kolkata,2.52,0,27.27,77.45,0.91,1.23,0.52
2024-04-09 13:00:00,Home_2,Delhi,3.4,1,36.71,69.6,0.91,1.05,0.26
2024-03-05 09:00:00,Home_6,Ahmedabad,2.12,1,28.96,45.99,0.42,0.9,0.66
2024-03-11 20:00:00,Home_2,Ahmedabad,4.92,1,27.77,59.79,1.6,1.01,0.07
2024-04-10 21:00:00,Home_8,Kolkata,3.65,1,19.01,62.4,0.41,1.01,0.27
2024-01-04 09:00:00,Home_9,Bangalore,4.11,1,18.49,66.21,1.6,1.58,1.02
2024-03-21 00:00:00,Home_4,Bangalore,3.88,1,26.55,61.91,0.53,0.36,0.47
2024-01-29 07:00:00,Home_8,Ahmedabad,3.68,1,28.0,94.23,0.95,-0.03,0.31
2024-02-23 09:00:00,Home_8,Ahmedabad,3.85,0,23.89,72.03,0.2,0.85,0.73
2024-02-08 01:00:00,Home_8,Jaipur,4.27,0,28.03,83.06,1.1,1.01,0.81
2024-03-11 16:00:00,Home_9,Hyderabad,5.78,1,20.35,46.39,1.1,1.03,0.38
2024-03-27 14:00:00,Home_8,Ahmedabad,5.11,0,23.82,52.15,1.62,0.07,0.7
2024-04-03 12:00:00,Home_8,Mumbai,4.62,1,17.57,45.39,1.28,1.14,0.35
2024-04-12 09:00:00,Home_8,Bangalore,1.59,0,34.47,57.3,1.04,1.12,0.51
2024-01-19 13:00:00,Home_2,Delhi,3.75,1,25.93,59.63,1.29,0.72,0.64
2024-01-01 04:00:00,Home_7,Chennai,2.17,0,23.78,52.88,0.7,0.21,0.04
2024-01-27 14:00:00,Home_7,Ahmedabad,3.56,1,22.61,27.92,1.43,1.1,0.65
2024-03-31 08:00:00,Home_9,Lucknow,1.51,1,22.43,58.07,1.37,0.62,0.94
2024-01-16 22:00:00,Home_3,Chennai,3.25,1,24.22,55.0,1.17,1.0,0.42
2024-03-31 15:00:00,Home_3,Lucknow,3.53,1,32.43,70.92,0.87,0.95,0.42
2024-03-21 17:00:00,Home_4,Jaipur,4.75,1,20.51,94.2,1.0,0.22,0.23
2024-03-26 11:00:00,Home_10,Bangalore,4.44,0,26.83,41.72,1.56,1.04,0.65
2024-02-20 07:00:00,Home_5,Bangalore,3.36,0,24.43,40.4,1.86,0.52,1.01
2024-02-08 10:00:00,Home_4,Hyderabad,2.93,1,21.52,50.17,1.26,0.56,0.07
2024-01-31 14:00:00,Home_7,Chennai,3.2,0,25.02,32.83,1.71,1.07,1.0
2024-02-12 21:00:00,Home_3,Jaipur,2.66,0,25.59,76.07,1.7,0.41,0.6
2024-03-29 06:00:00,Home_3,Ahmedabad,3.91,1,21.53,55.49,0.53,1.45,-0.13
2024-02-29 18:00:00,Home_10,Hyderabad,1.41,1,26.83,49.56,1.38,0.55,0.36
2024-03-10 04:00:00,Home_10,Kolkata,4.37,1,21.14,94.11,1.91,1.19,0.13
2024-02-03 16:00:00,Home_4,Pune,5.0,0,21.67,65.71,0.41,0.58,-0.1
2024-02-10 17:00:00,Home_8,Mumbai,1.67,1,35.86,63.72,1.17,0.74,0.23
2024-03-12 11:00:00,Home_5,Pune,2.71,1,19.68,66.01,1.08,-0.07,0.53
2024-03-19 19:00:00,Home_6,Delhi,3.66,1,27.71,56.14,0.43,1.55,1.09
2024-02-21 23:00:00,Home_3,Delhi,0.71,1,26.01,78.86,0.5,1.27,1.2
2024-02-13 23:00:00,Home_7,Ahmedabad,4.0,0,17.16,39.08,1.59,1.0,-0.1
2024-03-04 22:00:00,Home_7,Jaipur,5.31,1,33.64,41.36,-0.08,0.81,0.05
2024-02-03 01:00:00,Home_3,Jaipur,5.16,1,15.19,40.95,1.16,0.68,0.86
2024-01-25 11:00:00,Home_5,Hyderabad,4.31,0,,76.76,1.14,0.24,0.62
2024-01-17 04:00:00,Home_5,Jaipur,2.96,1,26.47,12.88,2.04,0.32,0.86
2024-02-26 05:00:00,Home_1,Hyderabad,2.96,1,19.91,64.66,0.47,1.46,0.46
2024-02-22 15:00:00,Home_10,Hyderabad,4.74,1,24.85,56.7,0.73,0.91,0.41
2024-03-28 01:00:00,Home_2,Bangalore,,0,29.31,66.94,0.88,1.18,0.7
2024-03-23 04:00:00,Home_3,Lucknow,4.87,0,28.34,69.09,0.75,0.4,0.46
2024-01-04 03:00:00,Home_10,Lucknow,2.89,1,23.39,,1.43,0.54,0.61
2024-01-25 15:00:00,Home_4,Pune,3.28,0,27.0,55.62,0.45,1.36,0.66
2024-02-21 00:00:00,Home_5,Bangalore,3.04,1,26.02,62.59,1.21,0.48,1.01
2024-02-29 08:00:00,Home_4,Lucknow,4.06,0,23.59,32.99,1.82,0.67,0.71
2024-03-01 12:00:00,Home_3,Jaipur,4.88,1,21.67,61.62,0.96,0.65,0.46
2024-01-05 13:00:00,Home_3,Jaipur,4.08,1,22.74,40.88,0.81,0.42,0.08
2024-02-24 19:00:00,Home_7,Ahmedabad,2.62,0,18.42,62.04,0.89,0.7,0.75
2024-02-01 16:00:00,Home_2,Bangalore,4.8,0,27.59,85.88,0.91,0.97,0.48
2024-03-30 13:00:00,Home_2,Chennai,3.77,0,25.54,86.71,1.28,1.17,0.14
2024-03-10 05:00:00,Home_3,Kolkata,2.26,1,29.58,65.03,1.16,1.21,0.86
2024-02-11 22:00:00,Home_5,Delhi,3.34,1,20.24,59.68,0.94,1.26,0.35
2024-01-28 18:00:00,Home_5,Bangalore,4.06,0,20.35,71.58,1.83,0.57,0.64
2024-04-04 16:00:00,Home_7,Jaipur,3.83,0,32.33,70.28,1.31,1.01,0.55
2024-01-11 00:00:00,Home_3,Hyderabad,3.19,1,34.18,84.43,1.5,0.93,-0.09
2024-01-02 21:00:00,Home_5,Mumbai,3.92,1,28.13,55.64,0.65,0.91,0.48
2024-01-14 07:00:00,Home_2,Kolkata,2.19,0,27.12,58.54,1.02,0.92,0.53
2024-02-02 11:00:00,Home_10,Delhi,2.86,1,29.99,51.3,0.99,1.37,0.09
2024-04-06 10:00:00,Home_10,Ahmedabad,2.94,0,21.61,63.02,1.42,0.86,0.45
2024-03-16 12:00:00,Home_1,Kolkata,3.71,1,15.6,61.29,-0.43,0.64,0.38
2024-03-17 15:00:00,Home_9,Kolkata,,0,20.04,49.88,1.91,0.8,0.15
2024-04-13 17:00:00,Home_6,Ahmedabad,2.11,0,21.39,39.2,0.58,0.81,0.89
2024-02-11 15:00:00,Home_9,Lucknow,2.4,1,29.61,85.86,1.36,0.5,0.03
2024-04-04 11:00:00,Home_7,Mumbai,2.82,0,27.1,67.66,1.97,1.24,0.76
2024-02-27 01:00:00,Home_5,Kolkata,2.32,1,31.49,63.98,1.2,0.36,1.28
2024-01-22 13:00:00,Home_5,Chennai,5.88,1,26.13,42.11,0.21,0.95,0.24
2024-03-01 23:00:00,Home_8,Kolkata,4.05,0,16.99,72.54,1.14,0.35,0.77
2024-02-20 19:00:00,Home_10,Hyderabad,2.94,0,29.39,48.71,1.86,1.25,0.78
2024-02-04 06:00:00,Home_5,Delhi,5.16,1,21.58,88.64,1.87,1.05,0.41
2024-02-19 00:00:00,Home_9,Kolkata,4.64,1,20.21,81.92,1.56,0.75,0.45
2024-01-02 04:00:00,Home_7,Kolkata,3.62,0,28.31,77.48,0.34,0.58,0.4
2024-02-25 00:00:00,Home_1,Pune,3.45,1,17.74,57.32,1.22,1.35,0.91
2024-04-05 05:00:00,Home_4,Chennai,2.27,0,20.08,47.43,0.25,1.1,0.83
2024-03-19 21:00:00,Home_10,Chennai,3.78,0,22.5,58.54,0.86,0.79,0.9
2024-03-12 22:00:00,Home_5,Pune,5.2,1,27.77,44.23,0.34,0.25,-0.17
2024-03-28 05:00:00,Home_9,Bangalore,3.67,1,23.02,76.2,1.22,1.08,0.42
2024-03-29 17:00:00,Home_2,Delhi,3.88,1,27.94,62.5,1.27,0.41,0.24
2024-01-05 14:00:00,Home_1,Chennai,2.84,1,24.16,54.0,1.4,0.49,0.84
2024-04-05 14:00:00,Home_8,Pune,3.11,1,26.76,49.72,1.36,0.57,0.26
2024-01-24 22:00:00,Home_9,Delhi,4.76,0,26.46,64.94,0.81,0.79,0.44
2024-03-09 00:00:00,Home_8,Kolkata,4.76,1,19.63,63.62,1.8,1.21,0.98
2024-03-15 21:00:00,Home_9,Pune,3.91,1,19.07,60.79,0.92,0.72,0.42
2024-01-13 23:00:00,Home_2,Mumbai,4.38,0,21.54,55.08,1.42,1.64,0.53
2024-03-03 03:00:00,Home_8,Chennai,5.16,1,16.53,49.55,1.19,1.11,0.43
2024-01-02 08:00:00,Home_5,Mumbai,3.8,1,29.92,49.51,1.81,0.55,0.41
2024-02-04 04:00:00,Home_10,Ahmedabad,4.15,1,25.47,76.83,1.54,0.83,0.17
2024-02-13 10:00:00,Home_4,Hyderabad,,1,22.06,57.24,1.55,1.25,0.25
2024-02-10 11:00:00,Home_1,Pune,5.59,0,33.77,30.34,1.25,0.46,-0.07
2024-02-08 06:00:00,Home_5,Jaipur,1.56,1,21.95,71.29,0.21,1.22,0.78
2024-02-12 01:00:00,Home_1,Jaipur,3.81,0,26.64,73.77,0.81,0.76,0.46
2024-03-16 08:00:00,Home_7,Kolkata,5.4,1,29.43,86.52,1.47,0.58,0.2
2024-01-08 20:00:00,Home_6,Kolkata,3.27,0,18.57,67.09,0.6,0.91,1.16
2024-03-07 00:00:00,Home_5,Chennai,2.79,1,26.11,69.39,1.2,0.58,0.71
2024-03-17 00:00:00,Home_2,Kolkata,3.6,1,27.92,55.58,0.85,1.46,0.52
2024-03-29 15:00:00,Home_2,Chennai,3.95,0,26.56,48.86,1.14,0.94,0.68
2024-02-18 22:00:00,Home_3,Lucknow,3.02,1,20.5,58.18,0.42,0.62,0.61
2024-01-10 22:00:00,Home_9,Bangalore,2.34,1,24.76,87.86,,0.7,-0.5
2024-02-18 03:00:00,Home_7,Kolkata,4.16,1,18.49,63.43,0.85,0.99,0.18
2024-01-13 15:00:00,Home_5,Lucknow,4.26,0,16.26,29.19,0.75,0.61,0.51
2024-01-23 00:00:00,Home_10,Chennai,2.97,0,30.09,81.4,1.4,0.73,0.53
2024-02-24 04:00:00,Home_7,Kolkata,2.68,1,18.26,83.34,0.61,0.73,0.47
2024-01-19 23:00:00,Home_10,Mumbai,4.23,1,22.86,62.24,1.39,0.95,0.83
2024-03-14 13:00:00,Home_5,Pune,6.23,1,15.22,66.83,1.3,0.41,0.2
2024-03-11 01:00:00,Home_6,Kolkata,2.46,1,21.36,75.76,0.44,1.29,0.48
2024-04-05 17:00:00,Home_1,Hyderabad,4.88,0,27.69,59.69,0.94,0.11,0.52
2024-02-22 14:00:00,Home_8,Lucknow,2.99,0,,60.05,1.49,0.09,0.72
2024-04-03 07:00:00,Home_5,Lucknow,3.58,0,20.53,41.07,1.62,1.49,0.53
2024-01-31 09:00:00,Home_6,Pune,2.27,0,16.47,81.97,0.89,1.17,0.67
2024-01-12 23:00:00,Home_5,Ahmedabad,3.91,0,20.07,77.43,0.63,0.47,-0.03
2024-02-02 22:00:00,Home_10,Ahmedabad,3.21,1,25.31,68.59,0.82,1.41,0.65
2024-02-05 18:00:00,Home_3,Hyderabad,4.29,1,27.51,,-0.27,0.44,0.7
2024-01-14 00:00:00,Home_9,Chennai,4.53,0,21.99,74.53,1.15,0.66,0.39
2024-03-27 15:00:00,Home_7,Hyderabad,2.67,0,21.08,48.87,1.09,0.52,0.77
2024-04-03 05:00:00,Home_6,Mumbai,3.76,1,25.97,60.94,0.95,0.32,0.15
2024-01-21 23:00:00,Home_4,Bangalore,2.26,1,26.76,46.6,0.86,0.54,0.86
2024-02-17 16:00:00,Home_3,Hyderabad,,1,21.49,34.89,0.23,0.77,0.79
2024-02-17 18:00:00,Home_2,Lucknow,1.88,0,21.65,59.66,0.9,0.79,0.82
2024-02-02 01:00:00,Home_1,Mumbai,4.15,0,28.96,39.94,0.96,0.08,0.45
2024-03-06 07:00:00,Home_3,Ahmedabad,3.54,1,12.21,67.72,0.63,0.99,0.29
2024-04-02 03:00:00,Home_5,Pune,4.74,1,19.54,88.53,1.43,0.56,0.82
2024-03-29 01:00:00,Home_2,Ahmedabad,3.06,1,37.15,31.92,1.86,1.31,-0.24
2024-01-28 01:00:00,Home_1,Bangalore,4.19,1,25.23,94.94,1.48,0.98,0.96
2024-03-10 13:00:00,Home_2,Kolkata,0.96,0,16.27,85.88,0.44,0.85,0.04
2024-03-03 12:00:00,Home_6,Delhi,3.05,1,24.8,71.99,1.21,0.56,0.19
2024-01-08 14:00:00,Home_1,Chennai,1.45,1,34.8,62.1,1.4,0.16,0.0
2024-02-06 16:00:00,Home_1,Lucknow,5.51,1,16.0,63.27,0.25,1.35,1.05
2024-03-30 14:00:00,Home_4,Lucknow,1.86,1,29.81,49.59,0.28,0.53,0.72
2024-01-03 01:00:00,Home_8,Kolkata,2.85,0,26.67,55.37,,1.42,0.71
2024-02-03 19:00:00,Home_9,Delhi,2.46,1,23.44,44.44,2.06,0.6,-0.01
2024-02-22 10:00:00,Home_8,Hyderabad,5.54,1,24.01,71.33,0.71,1.4,0.24
2024-03-10 16:00:00,Home_3,Delhi,3.12,1,20.14,47.74,1.0,-0.26,0.9
2024-02-21 05:00:00,Home_8,Mumbai,3.9,0,20.13,34.8,0.79,1.33,0.17
2024-02-18 21:00:00,Home_2,Kolkata,3.95,1,29.31,41.57,0.78,1.33,0.74
2024-01-06 03:00:00,Home_7,Bangalore,3.45,0,35.05,55.56,1.2,0.86,0.05
2024-01-30 07:00:00,Home_6,Ahmedabad,,1,26.96,64.41,0.14,0.42,0.64
2024-04-10 16:00:00,Home_10,Delhi,2.12,1,32.85,58.98,1.6,0.54,1.25
2024-03-02 13:00:00,Home_10,Lucknow,4.1,1,27.11,53.03,1.69,0.28,-0.03
2024-01-22 04:00:00,Home_4,Jaipur,4.37,1,19.48,63.18,0.13,0.02,0.49
2024-03-19 16:00:00,Home_10,Chennai,5.18,1,25.5,45.71,1.16,0.89,0.83
2024-02-13 07:00:00,Home_10,Pune,5.12,0,25.21,59.41,0.58,1.24,0.04
2024-04-14 02:00:00,Home_3,Ahmedabad,2.37,1,22.72,48.54,0.04,1.29,0.46
2024-02-01 10:00:00,Home_5,Delhi,4.66,1,32.56,48.89,0.44,0.54,0.72
2024-01-18 16:00:00,Home_10,Delhi,5.85,1,29.7,39.97,0.6,1.12,0.49
2024-03-12 05:00:00,Home_3,Kolkata,2.01,0,22.18,73.97,1.2,0.44,0.7
2024-03-15 05:00:00,Home_3,Bangalore,2.4,0,19.82,57.22,1.5,1.38,0.29
2024-03-31 23:00:00,Home_5,Ahmedabad,3.15,0,20.44,64.53,0.44,0.66,0.09
2024-03-08 02:00:00,Home_8,Delhi,4.13,1,29.49,67.99,1.25,0.05,0.56
2024-03-21 12:00:00,Home_1,Pune,2.4,1,31.52,30.92,1.79,0.03,0.55
2024-01-20 09:00:00,Home_10,Bangalore,2.58,1,19.39,56.22,1.36,0.37,0.51
2024-02-19 16:00:00,Home_5,Mumbai,2.53,0,23.55,68.92,0.65,0.75,1.07
2024-01-23 07:00:00,Home_2,Lucknow,,0,18.55,81.82,-0.14,0.71,0.69
2024-03-21 10:00:00,Home_7,Lucknow,3.63,1,21.43,69.93,1.74,0.48,1.13
2024-02-01 21:00:00,Home_9,Delhi,4.61,1,19.88,87.96,1.37,1.26,0.8
2024-01-25 18:00:00,Home_4,Hyderabad,5.51,0,12.85,47.64,0.89,1.04,1.0
2024-02-08 12:00:00,Home_10,Hyderabad,2.67,1,18.83,54.66,1.4,0.62,0.04
2024-01-26 23:00:00,Home_9,Lucknow,4.2,1,22.38,83.51,1.86,1.1,0.34
2024-04-09 19:00:00,Home_9,Hyderabad,3.93,1,20.92,68.82,1.05,0.28,0.22
2024-03-22 09:00:00,Home_10,Delhi,3.84,1,24.66,30.45,0.4,1.2,0.46
2024-03-23 17:00:00,Home_1,Jaipur,5.63,1,22.75,58.82,0.73,0.89,0.54
2024-01-17 09:00:00,Home_10,Kolkata,3.79,1,,50.18,1.63,0.52,1.19
2024-02-09 21:00:00,Home_7,Bangalore,3.52,1,21.04,72.43,1.43,1.08,0.44
2024-01-16 08:00:00,Home_5,Bangalore,5.39,0,14.83,78.14,1.26,0.63,0.96
2024-04-08 22:00:00,Home_7,Ahmedabad,3.72,1,26.47,75.98,,0.42,0.76
2024-03-09 21:00:00,Home_9,Kolkata,5.53,1,25.47,60.29,0.78,1.31,1.07
2024-01-05 23:00:00,Home_9,Chennai,3.79,1,29.8,72.66,1.46,0.48,0.67
2024-04-03 08:00:00,Home_10,Lucknow,2.73,1,15.24,59.29,0.55,1.03,0.57
2024-03-17 01:00:00,Home_2,Jaipur,2.68,1,25.85,50.22,1.33,0.77,0.92
2024-01-07 19:00:00,Home_4,Pune,,1,23.92,26.62,0.03,0.32,0.58
2024-01-28 09:00:00,Home_6,Kolkata,2.06,0,24.87,48.75,0.89,0.17,0.13
2024-04-08 14:00:00,Home_6,Hyderabad,3.57,1,,61.03,1.07,0.89,0.32
2024-02-25 14:00:00,Home_6,Kolkata,3.57,0,32.92,49.38,0.44,0.26,0.16
2024-04-12 07:00:00,Home_3,Delhi,3.95,1,22.61,40.99,0.9,1.38,0.15
2024-03-21 06:00:00,Home_9,Chennai,2.16,1,24.3,62.8,0.85,0.9,0.13
2024-01-13 10:00:00,Home_3,Delhi,4.91,0,16.87,45.87,0.95,1.02,1.21
2024-02-09 16:00:00,Home_8,Hyderabad,4.35,1,31.99,52.52,1.43,0.26,0.14
2024-04-07 07:00:00,Home_4,Chennai,3.2,1,33.16,46.91,0.46,1.23,0.94
2024-01-24 17:00:00,Home_3,Bangalore,,1,22.06,67.83,0.28,0.82,0.36
2024-03-12 04:00:00,Home_3,Chennai,4.9,0,30.81,54.92,0.38,-0.02,0.63
2024-01-04 04:00:00,Home_9,Mumbai,4.89,0,32.23,53.88,1.17,1.2,0.7
2024-02-12 18:00:00,Home_1,Ahmedabad,3.39,1,24.54,47.25,0.04,0.71,1.13
2024-01-14 20:00:00,Home_10,Hyderabad,3.2,1,31.87,107.24,1.69,0.81,0.45
2024-03-10 06:00:00,Home_7,Jaipur,4.24,0,13.75,56.68,1.08,1.41,0.07
2024-02-28 09:00:00,Home_6,Ahmedabad,4.61,0,15.42,40.89,0.99,1.38,0.6
2024-04-04 10:00:00,Home_1,Chennai,5.08,0,14.43,52.23,1.18,0.31,0.83
2024-04-03 17:00:00,Home_1,Chennai,2.42,1,26.94,58.78,0.82,0.77,0.46
2024-01-24 09:00:00,Home_6,Mumbai,3.64,1,31.72,64.36,,1.34,0.4
2024-01-12 10:00:00,Home_3,Mumbai,3.02,1,28.4,74.06,1.17,0.98,0.5
2024-01-17 20:00:00,Home_6,Delhi,3.81,1,20.86,64.25,0.95,1.05,0.66
2024-03-15 04:00:00,Home_7,Kolkata,4.22,0,21.25,38.57,0.1,1.06,0.59
2024-03-16 17:00:00,Home_6,Chennai,5.29,1,35.56,,1.69,0.7,0.57
2024-03-14 04:00:00,Home_5,Jaipur,4.75,1,28.1,72.47,1.47,0.45,0.46
2024-01-07 22:00:00,Home_10,Delhi,2.89,0,23.8,68.25,0.43,1.07,0.77
2024-01-09 19:00:00,Home_4,Kolkata,4.58,1,18.68,54.03,1.47,1.01,0.26
2024-01-08 15:00:00,Home_1,Jaipur,0.77,0,14.69,68.61,0.62,0.35,0.47
2024-01-15 13:00:00,Home_2,Lucknow,2.12,1,17.07,64.54,0.31,1.19,0.66
2024-03-05 21:00:00,Home_8,Lucknow,3.91,1,26.44,69.87,0.97,0.79,0.57
2024-03-11 22:00:00,Home_2,Delhi,3.36,0,26.89,47.96,0.94,1.22,0.7
2024-01-09 16:00:00,Home_10,Jaipur,4.76,1,27.96,23.61,1.11,0.51,-0.1
2024-01-11 13:00:00,Home_8,Ahmedabad,1.02,1,28.56,42.18,1.21,1.22,0.48
2024-01-13 09:00:00,Home_6,Kolkata,4.89,1,26.29,52.88,0.88,0.83,-0.07
2024-04-03 20:00:00,Home_10,Delhi,4.45,1,25.56,54.14,1.18,1.03,0.71
2024-01-19 19:00:00,Home_3,Pune,2.84,1,19.02,48.3,0.62,0.2,0.86
2024-03-06 19:00:00,Home_6,Ahmedabad,4.44,1,23.84,47.99,0.87,0.41,0.7
2024-01-04 21:00:00,Home_10,Mumbai,2.82,1,26.27,,0.74,0.56,0.74
2024-01-01 00:00:00,Home_7,Hyderabad,3.06,0,23.45,79.19,1.33,0.81,0.25
2024-01-02 01:00:00,Home_1,Bangalore,5.38,1,26.83,67.06,1.87,-0.22,-0.3
2024-02-01 06:00:00,Home_5,Pune,4.18,1,23.99,39.85,1.02,1.12,-0.05
2024-02-10 02:00:00,Home_5,Ahmedabad,3.03,1,21.85,68.92,1.28,0.36,0.51
2024-02-20 14:00:00,Home_7,Bangalore,2.71,1,18.4,60.42,0.05,1.02,0.78
2024-02-23 21:00:00,Home_9,Mumbai,4.93,1,22.85,57.78,1.76,0.61,0.72
2024-03-18 08:00:00,Home_3,Pune,3.72,0,16.92,63.27,0.66,1.17,0.6
2024-01-20 05:00:00,Home_1,Jaipur,3.6,1,30.11,65.61,1.21,0.73,0.28
2024-02-09 18:00:00,Home_4,Delhi,4.78,0,27.45,77.65,1.16,0.32,0.53
2024-03-16 04:00:00,Home_7,Delhi,2.39,1,18.92,69.11,1.54,0.84,0.5
2024-02-04 18:00:00,Home_5,Mumbai,5.32,0,24.06,28.24,0.39,0.66,0.89
2024-01-06 05:00:00,Home_4,Kolkata,5.22,1,16.84,56.29,1.25,0.97,0.74
2024-02-17 21:00:00,Home_5,Ahmedabad,3.69,1,25.51,63.06,1.43,1.0,0.06
2024-02-16 02:00:00,Home_1,Mumbai,4.36,1,23.78,57.57,1.11,1.03,1.08
2024-03-07 09:00:00,Home_6,Chennai,2.71,1,31.17,42.55,0.42,0.97,0.83
2024-03-06 00:00:00,Home_9,Chennai,2.79,1,24.26,36.17,0.95,0.58,0.66
2024-01-22 02:00:00,Home_3,Hyderabad,3.17,0,21.36,54.54,2.54,0.37,0.76
